rid,name,area,address,phone no.,opening hours
2717,西華堂,臺南,臺南市北區西華街五十九巷十六號,無,無
2718,海山館,臺南,臺南市安平區效忠街五十二巷七號,無,無
2719,臺灣府城大南門,臺南,臺南市中西區南門路三十四巷邊,無,無
2720,臺灣府城城垣小東門段殘蹟,臺南,臺南市東區大學路一號（國立成功大學光復校區大學池旁）,無,無
2721,臺灣府城城垣南門段殘蹟,臺南,臺南市中西區大埔街九十七號後（臺南女中校內）,無,無
2722,臺灣府城大東門,臺南,臺南市東區東門路一段三二０號前,無,無
2723,安平小砲臺,臺南,臺南市安平區西門里安平小段一００六之七地號,無,無
2724,臺灣府城巽方砲臺（巽方靖鎮）,臺南,臺南市東區光華街十號,無,無
2725,藩府曾蔡二姬墓,臺南,臺南市南區桶盤淺段墓園內,無,無
2726,藩府二鄭公子墓,臺南,臺南市南區桶盤淺段墓園內,無,無
2727,曾振暘墓,臺南,臺南市南區竹溪里桶盤淺段墓園內,無,無
2728,接官亭,臺南,臺南市中西區民權路三段一四三巷七號前,無,無
2729,蕭氏節孝坊,臺南,臺南市中西區府前路一段三０四巷三號,無,無
2730,重道崇文坊,臺南,臺南市北區公園路三五六號,無,無
2731,烏鬼井,臺南,臺南市北區自強街一四六巷十號,無,無
2732,臺南延平街古井,臺南,臺南市安平區延平街一四八巷三號,無,無
2733,原英商德記洋行,臺南,臺南市安平區安北路一九四號,無,無
2734,原德商東興洋行,臺南,臺南市安平區安北路一八三巷十九號,無,無
2735,全台吳氏大宗祠,臺南,臺南市中西區成功路一七五巷五十七號,無,無
2736,臺南石鼎美古宅,臺南,臺南市中西區西門路二段二二五巷四號,無,無
2737,台南火車站,臺南,臺南市東區北門路二段四號,無,無
2738,原台南中學校講堂,臺南,臺南市北區北門路二段一二五號,無,無
2739,原台南縣知事官邸,臺南,臺南市東區衛民街一號,無,無
2740,原臺南高等女學校本館,臺南,臺南市中西區大埔街九十七號,無,無
2741,原台南愛國婦人會館,臺南,臺南市中西區府前路一段一九五.一九七號,無,無
2742,原嘉南大圳組合事務所,臺南,臺南市中西區友愛街二十五號,無,無
2743,原台南警察署,臺南,臺南市中西區南門路三十七號,無,無
2744,原臺南州廳,臺南,臺南市中西區中正路一號,無,無
2745,原台南武德殿,臺南,臺南市中西區忠義路二段二號,無,無
2746,原林百貨店,臺南,臺南市中西區忠義路二段六十三號,無,無
2747,原日本勸業銀行臺南支店,臺南,臺南市中西區中正路二十八號,無,無
2748,原臺南合同廳舍,臺南,臺南市中西區中正路二之一號,無,無
2749,原台南測候所,臺南,臺南市中西區公園路二十一號,無,無
2750,原台南公會堂,臺南,臺南市中西區民權路二段三十號,無,無
2751,大井頭,臺南,臺南市中西區民權路二段二二五號前,無,無
2752,原臺南州立第二中學校校舍本館暨講堂,臺南,臺南市東區民族路一段一號,無,無
2753,原台南高等工業學校校舍,臺南,臺南市東區大學路一號（成大成功校區內）,無,無
2754,原日軍臺灣步兵第二聯隊營舍,臺南,臺南市東區大學路一號（成大光復校區內）,無,無
2755,原臺南運河海關,臺南,臺南市中西區民生路二段二五七號,無,無
2756,原台南放送局,臺南,臺南市中西區南門路三十八號,無,無
2757,原臺南廳長官邸,臺南,臺南市東區育樂街一九七巷二號,無,無
2758,原臺南師範學校本館,臺南,臺南市中西區樹林街二段三十三號,無,無
2759,原臺南神學校校舍暨禮拜堂,臺南,臺南市東區東門路一段一一七號,無,無
2760,原臺南長老教中學校講堂暨校長宿舍,臺南,臺南市東區林森路二段七十九號,無,無
2761,原臺南長老教女學校本館暨講堂,臺南,臺南市東區長榮路二段一三五號,無,無
2762,原臺南州青果同業組合香蕉倉庫,臺南,臺南市中西區西門路.中正路.正興街與國華街街廓內,無,無
2763,原臺灣總督府專賣局臺南支局,臺南,臺南市南區鹽埕路125號,無,無
2764,安平盧經堂厝,臺南,臺南市安平區安平路802號,無,無
2765,原臺灣總督府專賣局臺南支局安平分室,臺南,臺南市安平區古堡街一九六號,無,無
2766,原廣陞樓,臺南,臺南市中西區成功路285巷3號,無,無
2767,西市場,臺南,臺南市中西區西門路、中正路、正興街與國華街街廓,無,無
2768,原日軍臺南衛戍病院,臺南,臺南市東區成功大學力行校區內,無,無
2769,安平海頭社魏宅,臺南,臺南市安平區安北路一二一巷十六弄6號,無,無
2770,原臺灣總督府專賣局臺南出張所,臺南,臺南市東區北門路二段10號,無,無
2771,安平市仔街何旺厝,臺南,臺南市安平區延平街八十六號,無,無
2772,原安平鹽田船溜暨專賣局臺南支局安平出張所,臺南,臺南市安南區四草野生動物保護區安順鹽場內,無,無
2773,王姓大宗祠,臺南,臺南市北區佑民街41號,無,無
2774,金華府,臺南,臺南市中西區神農街71號,無,無
2775,原臺南公園管理所,臺南,臺南市北區臺南公園內,無,無
2776,原日軍步兵第二聯隊官舍群,臺南,臺南市北區公園路三二一巷,無,無
2777,廣安宮,臺南,臺南市中西區新美街172號,無,無
2778,原安平港導流堤南堤,臺南,臺南市安平區舊安平港海邊,無,無
2779,原寶公學校本館,臺南,臺南市北區西門路三段四十一號,無,無
2780,臺灣糖業試驗所,臺南,臺南市東區生產路五十四號,無,無
2781,施瓊芳墓,臺南,臺南市南區南山公墓內,無,無
2782,原臺南山林事務所,臺南,臺南市中西區中正路五巷一號,無,無
2783,原臺南運河安平海關,臺南,臺南市安平區安平路97-15號,無,無
2784,原台灣府城東門段城垣殘蹟,臺南,(1) 臺南市東區東門路一段156巷23號南側(2)臺南市東區光華街225號對面,無,無
2785,原臺南州立農事試驗場辦公廳舍,臺南,臺南市東區林森路一段350號,無,無
2786,原臺南州會,臺南,臺南市中西區中正路3號,無,無
2787,原臺南神社事務所,臺南,臺南市中西區忠義國小內,無,無
2788,原臺南大正公園,臺南,臺南市中西區中山.民生.公園.中正.南門.開山.青年路交會處,無,無
2789,原臺南州立農事試驗場宿舍群,臺南,臺南市東區府東街21巷2、14、16、18、20、、23、25號臺南市東門路二段158巷66.68.76.78號,無,無
2790,原水交社宿舍群,臺南,臺南市南區興中街73、75、79、81號臺南市南區興中街116巷1、3、9、11號臺南市南區興中街120巷2、4、6、8、10、10-1、12號,無,無
2791,安平蚵灰窯暨附屬建築,臺南,臺南市安平區安北路110-1號,無,無
2792,熱蘭遮城城垣暨城內建築遺構,臺南,臺南市安平區,無,無
2793,佳里金唐殿,臺南,臺南市佳里區建南里中山路289號,無,無
2794,白河大仙寺,臺南,臺南市白河區仙草里八鄰岩前路1號,無,無
2795,佳里震興宮,臺南,臺南市佳里區禮化里佳里興325號,無,無
2796,學甲慈濟宮,臺南,臺南市學甲區慈生里濟生路170號,無,無
2797,南鯤鯓代天府,臺南,臺南市北門區鯤江村蚵寮976號,無,無
2798,善化慶安宮,臺南,臺南市善化區東關里中山路470號,無,無
2799,關子嶺碧雲寺,臺南,臺南市白河區仙草里火山1號,無,無
2800,鐵線橋通濟宮,臺南,臺南市新營區鐵線里鐵線橋40號,無,無
2801,新營太子宮,臺南,臺南市新營區太北里45之2號,無,無
2802,麻豆總爺糖廠,臺南,臺南市麻豆區南勢里總爺5號,無,無
2803,月津港聚波亭,臺南,臺南市鹽水區中境里武廟路7號,無,無
2804,保安車站 ,臺南,臺南市仁德區保安村文賢路一段529巷10號,無,無
2805,原台南水道,臺南,臺南市山上區山上村16號等,無,無
2806,菁寮金德興藥舖,臺南,臺南市後壁區墨林村4鄰菁寮191號,無,無
2807,鹽水八角樓,臺南,臺南市鹽水區中境里中山路4巷1號,無,無
2808,永康三崁店糖廠神社遺蹟,臺南,臺南市永康區仁愛街與三民街交界,無,無
2809,原鹽水港製糖株式會社總社辦公室,臺南,臺南市新營區中興路31巷48號,無,無
2810,後壁黃家古厝,臺南,臺南市後壁區後壁村40號,無,無
2811,官田原三筊埤古水道遺構,臺南,臺南市官田區烏山頭段7-12、7-14、86-12地號,無,無
2812,新化鍾家古厝,臺南,臺南市新化區中山路258巷3號,無,無
2813,嘉南大圳渡仔頭溪渡槽橋,臺南,臺南市省道臺1線渡頭溪橋旁,無,無
2814,嘉南大圳官田溪渡槽橋,臺南,臺南市省道臺1線官田溪橋東南方,無,無
2815,嘉南大圳曾文溪渡槽橋,臺南,臺南市省道臺1線曾文溪橋旁,無,無
2816,原日本鐘淵曹達株式會社臺南工場宿舍群,臺南,臺南市安南區北汕尾二路661巷23弄4、6、8、10、12、14、18、20、22、24、28、30、32、40、42、44、48、50、52、54號；北汕尾二路661巷19弄4、6、8、10、12、14、18、20、22、24、28、30、32、48、50、52、54、56、58號；北汕尾二路661巷15弄28、30、32、34、36、38、40、44、46、48、50、54、56、58、60號；北汕尾二路661巷11弄21、23號；北汕尾二路661巷7弄21、23號；北汕尾二路661巷3弄15、23、25號。,無,無
2817,陳世興宅,臺南,臺南市中西區民族路二段317巷46號,無,無
2818,二層行溪舊鐵路橋,臺南,臺南市仁德區跨高雄市湖內區二仁溪（舊稱二層行溪）上,無,無
2819,許嵩煙故居,臺南,臺南市東區東門路二段95號,無,無
2820,麻豆林家三房祖厝,臺南,臺南市麻豆區三民路50號,無,無
2821,麻豆護濟宮,臺南,臺南市麻豆區光復路106號,無,無
2822,原新營糖廠塑膠工廠辦公室,臺南,新營糖廠廠區內,無,無
2823,原住吉秀松宅邸,臺南,臺南市中西區青年路173號,無,無
2824,原臺南刑務所木造建築群,臺南,臺南市中西區永福路一段233巷21、23、25、27、29、31、33、35、39、41、43、45、47、49、51、53、55號及和意路8、16、20、48、50號。,無,無
2825,原南門尋常小學校舍,臺南,臺南市中西區府前路1段239號,無,無
2826,原花園尋常小學校本館,臺南,臺南市北區公園路180號,無,無
2827,原日本鐘淵曹達株式會社臺南工場辦公廳舍,臺南,臺南市安南區北汕尾2路421號,無,無
2828,原勝利國民學校禮堂,臺南,臺南市東區勝利路10號,無,無
2829,原安平陳保正厝,臺南,臺南市安平區石門里延平街58號,無,無
2830,臺南重慶寺,臺南,臺南市中西區中正路5巷2號,無,無
2831,原日本陸軍台南偕行社,臺南,臺南市北區公園南路21號,無,無
2832,延平郡王祠（含鄭成功文物館）,臺南,臺南市中西區開山路152號,無,無
2833,原新化街役場,臺南,台南市新化區中正路500號,無,無
2834,白河沈氏宗祠,臺南,台南市白河區昇安里三間厝81號,無,無
2835,菁寮國小木造禮堂、辦公室暨日治時期升旗台,臺南,台南市後壁區墨林村282號,無,無
2836,歸仁潁川家廟,臺南,台南市歸仁區大廟村大廟一街28巷46號,無,無
2837,佳里北極玄天宮,臺南,台南市佳里區仁愛路300號,無,無
2838,原新化尋常小學校「御真影奉安殿」,臺南,台南市新化區中興路722號,無,無
2839,台鹽隆田儲運站,臺南,台南市官田區隆田村新生街43、45及47號,無,無
2840,後壁安溪國小原辦公廳及禮堂,臺南,台南市後壁區長安村5號,無,無
2841,鹽水歡雅國小原大禮堂及時鐘座,臺南,台南市鹽水區歡雅里31號,無,無
2842,鹽水國小神社,臺南,台南市鹽水區朝琴路137號,無,無
2843,台鹽七股機車庫,臺南,台南市七股區下山子寮段166地號,無,無
2844,林鳳營車站,臺南,台南市六甲區林鳳營16號,無,無
2845,柳營吳晉淮故居,臺南,台南市柳營區火燒寮界和路158號,無,無
2846,後壁車站,臺南,台南市後壁區後壁村77號,無,無
2847,東山鄉農會日式碾米廠,臺南,台南市東山區東中村中興路1號,無,無
2848,新化武德殿,臺南,台南市新化區東榮里和平街53號,無,無
2849,麻豆林家四房厝,臺南,台南市麻豆區和平路20號,無,無
2850,後壁新東國小木造辦公室及校長宿舍,臺南,台南市後壁區仕安村81號,無,無
2851,原新化郡公會堂,臺南,台南市新化區護國里6鄰中山路134號,無,無
2852,曾文溪鐵道舊橋遺蹟,臺南,台南市官田區拔子林段36-38地號至善化鎮東勢寮段1286地號間之河川地（河川地，無地號）,無,無
2853,陳永華墓原址及墓碑,臺南,台南市柳營區果毅後,無,無
2854,鹽水竹埔國小時鐘座,臺南,台南市鹽水區竹埔里92之1號,無,無
2855,永康三崁店糖廠防空洞群,臺南,台南市永康區仁愛街與三民街交,無,無
2856,永康飛雁新村傳原通訊所,臺南,台南市永康區六甲頂南台街135巷8號旁,無,無
2857,鹿陶洋江家宗祠,臺南,台南市楠西區鹿田村鹿陶洋101號,無,無
2858,原台南農校日式宿舍群,臺南,台南市永康區中山南路948號,無,無
2859,東山牛肉崎警察官吏派出所,臺南,台南市東山區水雲村12號,無,無
2860,七股鹽場減資建物群,臺南,台南市將軍區鯤鯓村253-286號；七股鄉頂山村25-30號,無,無
2861,北門鹽場建物群及週邊古鹽田,臺南,台南市北門區舊埕村105號。,無,無
2862,北門井仔腳瓦盤鹽田,臺南,台南市北門區永華村西南郊,無,無
2863,七股頂山鹽警槍樓,臺南,臺南市七股區頂山子段91-75地號,無,無
2864,八田與一故居群,臺南,台南市官田區烏山頭段145-76、145-77、145-78、144-30、144-51號,無,無
2865,後菁寮義昌碾米廠,臺南,台南市後壁區四安段1467號,無,無
2866,台糖新營糖廠宿舍群,臺南,台南市新營區興安段111、142 號,無,無
2867,新營縣府日式木造官舍,臺南,台南市新營區大同段179號,無,無
2868,善化茄拔天后宮古井,臺南,台南市善化區茄拔段二小段202號,無,無
2869,台南漚汪原遂園,臺南,台南市將軍區西華段53.64地號,無,無
2870,八吉境關帝廳,臺南,台南市中西區友愛街40巷11號,無,無
2871,楠西龜丹石造土地公廟,臺南,臺南市楠西區龜丹村40-5號,無,無
2872,新化神社遺構,臺南,臺南市新化區虎頭埤風景區內,無,無
2873,臺南永福路孫宅,臺南,臺南市中西區永福路二段77號,無,無
2874,二層行溪舊公路橋,臺南,臺一線省道跨二仁溪旁,無,無
2875,西德堂,臺南,臺南市中西區文賢路36號,無,無
2876,仁德二空防空碉堡,臺南,臺南市仁德區仁和國小東側,無,無
2877,仁德二空貿易四村興建碑,臺南,臺南市保仁路上兩座(鄰近空軍防空砲兵指揮部大門口)及二空路上兩座(鄰近二空郵局),無,無
2878,原竹園町臺南州職員宿舍,臺南,臺南市東區前鋒路119巷12號,無,無
2879,原保證責任歸仁信用購買販賣利用組合,臺南,臺南市歸仁區歸仁村忠孝北路178號,無,無
2880,赤崁東街日式宿舍,臺南,臺南市中西區忠義路二段233巷2、4、6、8號,無,無
2881,原臺灣省立成功大學總圖書館,臺南,臺南市東區大學路1號(勝利校區內),無,無
